language,model,iteration,id,nloc,ccn,token_count,param_count,length,top_nesting_level,flake8,pylint
english,gpt,0,ClassEval_90::get_query_params,10,4,77,1,17,1,3,6
english,gpt,0,ClassEval_90::get_scheme,5,2,32,1,12,1,2,6
english,gpt,0,ClassEval_91::add,2,1,16,2,11,1,2,6
english,gpt,0,ClassEval_91::fix_path,2,1,13,1,10,1,2,4
english,gpt,0,ClassEval_91::parse,3,3,47,3,12,1,5,8
english,gpt,0,ClassEval_92::delete_user_by_username,3,1,28,2,12,1,2,7
english,gpt,0,ClassEval_92::insert_user,3,1,31,3,12,1,2,7
english,gpt,0,ClassEval_92::search_user_by_username,3,1,29,2,13,1,3,7
english,gpt,0,ClassEval_92::validate_user_login,4,1,38,3,15,1,3,8
english,gpt,0,ClassEval_93::compute_idf_weight_dict,2,2,39,2,11,1,3,5
english,gpt,0,ClassEval_93::cosine_similarities,7,2,51,2,17,1,9,11
english,gpt,0,ClassEval_93::n_similarity,7,3,45,2,17,1,4,6
english,gpt,0,ClassEval_93::similarity,6,3,56,2,16,1,8,10
english,gpt,0,ClassEval_94::add_item,2,1,28,4,13,1,1,5
english,gpt,0,ClassEval_94::display_items,4,3,36,1,14,1,4,8
english,gpt,0,ClassEval_94::insert_coin,3,1,17,2,11,1,2,6
english,gpt,0,ClassEval_94::purchase_item,12,4,68,2,24,1,4,12
english,gpt,0,ClassEval_94::restock_item,5,2,32,3,17,1,5,7
english,gpt,0,ClassEval_95::add_product,5,2,48,4,15,1,2,7
english,gpt,0,ClassEval_95::change_order_status,5,2,32,3,16,1,1,7
english,gpt,0,ClassEval_95::create_order,5,3,65,4,20,1,5,10
english,gpt,0,ClassEval_95::get_product_quantity,5,2,29,2,16,1,2,7
english,gpt,0,ClassEval_95::track_order,5,2,29,2,14,1,1,7
english,gpt,0,ClassEval_95::update_product_quantity,3,2,28,3,10,1,2,6
english,gpt,0,ClassEval_96::celsius_to_fahrenheit,2,1,16,1,10,1,1,5
english,gpt,0,ClassEval_96::fahrenheit_to_celsius,2,1,18,1,10,1,1,5
english,gpt,0,ClassEval_96::query,8,3,74,3,18,1,4,12
english,gpt,0,ClassEval_96::set_city,2,1,13,2,11,1,1,5
english,gpt,0,ClassEval_97::is_valid_input,6,3,60,2,14,1,4,6
english,gpt,0,ClassEval_97::text2int,16,5,96,2,24,1,1,7
english,gpt,0,ClassEval_98::find_element,2,1,17,2,15,1,1,5
english,gpt,0,ClassEval_98::process_xml_data,10,2,53,2,20,1,7,9
english,gpt,0,ClassEval_98::read_xml,9,3,43,1,17,1,3,8
english,gpt,0,ClassEval_98::write_xml,7,2,35,2,17,1,5,9
english,gpt,0,ClassEval_99::create_zip_file,8,3,41,3,16,1,6,6
english,gpt,0,ClassEval_99::extract_all,7,2,36,2,14,1,4,7
english,gpt,0,ClassEval_99::extract_file,7,2,40,3,15,1,5,8
english,gpt,0,ClassEval_99::read_zip_file,5,2,23,1,11,1,4,7
english,gpt,0,ClassEval_9::add,13,3,118,2,22,1,1,4
english,gpt,0,ClassEval_9::multiply,15,7,162,2,24,1,1,6
english,gpt,0,ClassEval_9::subtract,23,8,170,2,32,1,1,8
english,deepseek,0,ClassEval_0::filter,11,6,88,2,20,1,3,8
english,deepseek,0,ClassEval_0::get_jwt_user,8,4,56,2,16,1,4,6
english,deepseek,0,ClassEval_0::is_start_with,2,2,22,2,11,1,3,4
english,deepseek,0,ClassEval_0::set_current_user_info_and_log,2,1,15,2,10,1,3,6
english,deepseek,0,ClassEval_10::calculate_binary_info,9,2,92,1,16,1,5,11
english,deepseek,0,ClassEval_10::clean_non_binary_chars,3,3,31,1,11,1,4,7
english,deepseek,0,ClassEval_10::convert_to_ascii,7,2,61,1,14,1,3,7
english,deepseek,0,ClassEval_10::convert_to_utf8,7,2,61,1,14,1,3,7
english,deepseek,0,ClassEval_11::add,3,1,22,2,13,1,4,6
english,deepseek,0,ClassEval_11::check,8,5,50,1,18,1,2,5
english,deepseek,0,ClassEval_11::has,3,1,24,2,12,1,4,6
english,deepseek,0,ClassEval_11::remove,3,1,23,2,13,1,4,7
english,deepseek,0,ClassEval_12::calculate_hand_value,16,7,82,2,27,1,6,7
english,deepseek,0,ClassEval_12::check_winner,19,9,84,3,30,1,5,11
english,deepseek,0,ClassEval_12::create_deck,6,3,69,1,16,1,9,6
english,deepseek,0,ClassEval_13::add_book,7,5,63,3,12,1,4,8
english,deepseek,0,ClassEval_13::remove_book,10,6,83,3,16,1,3,11
english,deepseek,0,ClassEval_13::view_book_quantity,2,1,19,2,11,1,2,6
english,deepseek,0,ClassEval_13::view_inventory,2,1,10,1,11,1,2,5
english,deepseek,0,ClassEval_14::add_book,3,1,31,3,12,1,3,8
english,deepseek,0,ClassEval_14::borrow_book,3,1,28,2,9,1,3,7
english,deepseek,0,ClassEval_14::create_table,3,1,21,1,8,1,3,7
english,deepseek,0,ClassEval_14::remove_book,3,1,28,2,9,1,2,7
english,deepseek,0,ClassEval_14::return_book,3,1,28,2,9,1,3,7
english,deepseek,0,ClassEval_14::search_books,4,1,25,1,10,1,3,6
english,deepseek,0,ClassEval_15::bad_character_heuristic,19,5,107,1,27,1,2,18
english,deepseek,0,ClassEval_15::match_in_pattern,5,3,41,2,14,1,3,7
english,deepseek,0,ClassEval_15::mismatch_in_text,5,3,48,2,14,1,4,10
english,deepseek,0,ClassEval_16::apply_operator,14,6,105,3,23,1,2,9
english,deepseek,0,ClassEval_16::calculate,47,23,285,2,55,1,7,17
english,deepseek,0,ClassEval_16::precedence,9,4,33,2,19,1,3,6
english,deepseek,0,ClassEval_17::add_event,2,1,16,2,10,1,3,7
english,deepseek,0,ClassEval_17::get_available_slots,16,4,143,2,26,1,10,12
english,deepseek,0,ClassEval_17::get_events,6,3,43,2,15,1,3,7
english,deepseek,0,ClassEval_17::get_upcoming_events,3,2,41,2,12,1,5,8
english,deepseek,0,ClassEval_17::is_available,7,4,45,3,17,1,4,7
english,deepseek,0,ClassEval_17::remove_event,3,2,23,2,12,1,3,8
english,deepseek,0,ClassEval_18::::delitem::,2,1,20,2,12,1,1,6
english,deepseek,0,ClassEval_18::::getitem::,2,1,20,2,11,1,1,6
english,deepseek,0,ClassEval_18::::iter::,2,1,13,1,12,1,1,5
english,deepseek,0,ClassEval_18::::len::,2,1,13,1,12,1,1,5
english,deepseek,0,ClassEval_18::::setitem::,2,1,23,3,12,1,1,6
english,deepseek,0,ClassEval_18::_convert_key,2,1,15,2,10,1,1,5
english,deepseek,0,ClassEval_18::_to_camel_case,3,2,40,1,11,1,1,4
english,deepseek,0,ClassEval_19::generate_primes,10,5,67,1,18,1,3,9
english,deepseek,0,ClassEval_19::get_primes,2,1,10,1,10,1,2,6
english,deepseek,0,ClassEval_1::calculate_annulus_area,2,1,24,3,10,1,2,5
english,deepseek,0,ClassEval_1::calculate_circle_area,2,1,16,1,9,1,2,6
english,deepseek,0,ClassEval_1::calculate_cylinder_area,2,1,26,2,10,1,2,7
english,deepseek,0,ClassEval_1::calculate_sector_area,2,1,20,2,10,1,1,5
english,deepseek,0,ClassEval_1::calculate_sphere_area,2,1,18,1,9,1,2,6
english,deepseek,0,ClassEval_20::add_user,5,2,28,2,17,1,3,7
english,deepseek,0,ClassEval_20::get_messages,4,2,26,2,16,1,5,10
english,deepseek,0,ClassEval_20::remove_user,5,2,26,2,17,1,3,7
english,deepseek,0,ClassEval_20::send_message,8,3,84,4,22,1,5,12
english,deepseek,0,ClassEval_21::add_course,3,2,24,2,9,1,3,7
english,deepseek,0,ClassEval_21::check_course_conflict,9,4,83,2,18,1,10,13
english,deepseek,0,ClassEval_21::is_free_at,8,3,62,2,19,1,7,9
english,deepseek,0,ClassEval_21::remove_course,3,2,23,2,10,1,4,7
english,deepseek,0,ClassEval_22::get_all_major,5,2,32,1,13,1,2,5
english,deepseek,0,ClassEval_22::get_most_popular_class_in_major,11,5,88,2,23,1,9,9
english,deepseek,0,ClassEval_22::get_students_by_major,6,3,38,2,16,1,1,5
english,deepseek,0,ClassEval_22::register_class,6,3,56,3,16,1,3,9
english,deepseek,0,ClassEval_22::register_student,6,3,38,2,9,1,2,7
english,deepseek,0,ClassEval_23::_select,9,3,102,5,22,1,9,13
english,deepseek,0,ClassEval_23::count,9,5,66,2,17,1,1,6
english,deepseek,0,ClassEval_23::count_all,11,4,66,1,18,1,3,8
english,deepseek,0,ClassEval_23::select,6,3,57,2,14,1,4,9
english,deepseek,0,ClassEval_23::select_all,6,2,51,1,13,1,5,12
english,deepseek,0,ClassEval_24::add,4,1,33,2,14,1,2,7
english,deepseek,0,ClassEval_24::divide,7,2,80,2,17,1,2,7
english,deepseek,0,ClassEval_24::multiply,4,1,49,2,14,1,2,7
english,deepseek,0,ClassEval_24::subtract,4,1,33,2,14,1,2,7
english,deepseek,0,ClassEval_25::_save_cookies,7,2,37,1,16,1,4,10
english,deepseek,0,ClassEval_25::get_cookies,6,3,41,2,15,1,4,8
english,deepseek,0,ClassEval_25::load_cookies,7,2,46,1,15,1,4,10
english,deepseek,0,ClassEval_26::process_csv_data,22,6,132,3,37,1,3,9
english,deepseek,0,ClassEval_26::read_csv,12,3,79,2,20,1,4,7
english,deepseek,0,ClassEval_26::write_csv,8,2,47,3,16,1,3,8
english,deepseek,0,ClassEval_27::add_currency_rate,4,2,27,3,13,1,2,8
english,deepseek,0,ClassEval_27::convert,6,3,54,4,16,1,1,8
english,deepseek,0,ClassEval_27::get_supported_currencies,2,1,17,1,9,1,1,5
english,deepseek,0,ClassEval_27::update_currency_rate,4,2,28,3,13,1,1,7
english,deepseek,0,ClassEval_28::create_table,7,1,49,4,15,1,4,7
english,deepseek,0,ClassEval_28::delete_from_database,15,4,95,3,21,1,3,6
english,deepseek,0,ClassEval_28::insert_into_database,11,2,91,3,20,1,4,7
english,deepseek,0,ClassEval_28::search_database,8,2,60,3,17,1,4,6
english,deepseek,0,ClassEval_29::mean,4,2,31,2,12,1,2,5
english,deepseek,0,ClassEval_29::median,8,2,49,2,16,1,2,6
english,deepseek,0,ClassEval_29::mode,7,4,55,2,15,1,2,5
english,deepseek,0,ClassEval_2::_convert_type,7,3,40,3,16,1,2,7
english,deepseek,0,ClassEval_2::add_argument,4,2,35,4,18,1,4,6
english,deepseek,0,ClassEval_2::get_argument,2,1,19,2,11,1,4,6
english,deepseek,0,ClassEval_2::parse_arguments,31,9,245,2,42,1,9,15
english,deepseek,0,ClassEval_30::get_correlation,6,2,57,1,13,1,3,9
english,deepseek,0,ClassEval_30::get_max,2,1,15,1,9,1,2,6
english,deepseek,0,ClassEval_30::get_min,2,1,15,1,9,1,2,6
english,deepseek,0,ClassEval_30::get_std_deviation,2,1,20,1,9,1,3,6
english,deepseek,0,ClassEval_30::get_sum,2,1,15,1,9,1,2,6
english,deepseek,0,ClassEval_30::get_variance,2,1,20,1,9,1,3,6
english,deepseek,0,ClassEval_31::correlation_coefficient,13,7,140,2,22,1,6,9
english,deepseek,0,ClassEval_31::kurtosis,11,5,88,1,19,1,3,7
english,deepseek,0,ClassEval_31::pdf,10,3,83,3,19,1,6,10
english,deepseek,0,ClassEval_31::skewness,16,6,127,1,23,1,5,9
english,deepseek,0,ClassEval_32::caesar_decipher,9,4,68,3,19,1,2,5
english,deepseek,0,ClassEval_32::rail_fence_decipher,38,17,246,3,48,1,3,6
english,deepseek,0,ClassEval_32::vigenere_decipher,17,4,122,2,26,1,5,7
english,deepseek,0,ClassEval_33::BulkItemPromo,6,3,41,1,17,1,4,7
english,deepseek,0,ClassEval_33::FidelityPromo,4,2,32,1,15,1,4,7
english,deepseek,0,ClassEval_33::LargeOrderPromo,3,3,42,1,14,1,4,7
english,deepseek,0,ClassEval_33::due,5,2,33,1,15,1,3,9
english,deepseek,0,ClassEval_33::total,2,2,27,1,12,1,2,6
english,deepseek,0,ClassEval_34::_get_alignment_value,3,1,44,2,8,1,9,9
english,deepseek,0,ClassEval_34::add_heading,8,2,46,3,14,1,5,8
english,deepseek,0,ClassEval_34::add_table,12,5,100,2,17,1,5,8
english,deepseek,0,ClassEval_34::read_text,9,3,46,1,13,1,3,7
english,deepseek,0,ClassEval_34::write_text,13,2,81,4,20,1,7,11
english,deepseek,0,ClassEval_35::find_blank,6,4,49,2,14,1,2,4
english,deepseek,0,ClassEval_35::get_possible_moves,12,5,68,2,19,1,4,7
english,deepseek,0,ClassEval_35::move,13,5,200,3,21,1,9,6
english,deepseek,0,ClassEval_35::solve,21,9,168,1,32,1,6,13
english,deepseek,0,ClassEval_36::clear_inbox,9,4,65,2,20,1,3,12
english,deepseek,0,ClassEval_36::fetch,6,3,31,1,16,1,5,8
english,deepseek,0,ClassEval_36::get_occupied_size,5,2,26,1,15,1,3,7
english,deepseek,0,ClassEval_36::is_full_with_one_more_email,2,1,20,2,12,1,3,7
english,deepseek,0,ClassEval_36::send_to,7,2,78,4,21,1,6,10
english,deepseek,0,ClassEval_37::caesar_cipher,10,4,71,3,20,1,3,5
english,deepseek,0,ClassEval_37::rail_fence_cipher,13,7,90,3,23,1,2,6
english,deepseek,0,ClassEval_37::vigenere_cipher,15,4,99,2,24,1,3,7
english,deepseek,0,ClassEval_38::process_excel_data,23,8,159,3,31,1,4,11
english,deepseek,0,ClassEval_38::read_excel,11,3,60,2,16,1,3,6
english,deepseek,0,ClassEval_38::write_excel,12,4,88,3,27,1,4,8
english,deepseek,0,ClassEval_39::_calculate,17,7,85,3,27,1,4,7
english,deepseek,0,ClassEval_39::calculate,25,7,183,2,34,1,8,18
english,deepseek,0,ClassEval_39::compare,4,2,50,3,13,1,3,11
english,deepseek,0,ClassEval_39::is_operator,2,1,24,1,10,1,3,5
english,deepseek,0,ClassEval_39::prepare,30,13,219,2,38,1,6,13
english,deepseek,0,ClassEval_39::transform,15,5,90,1,23,1,2,6
english,deepseek,0,ClassEval_3::count,9,6,61,2,19,1,4,8
english,deepseek,0,ClassEval_3::count_all,5,2,32,1,13,1,6,9
english,deepseek,0,ClassEval_3::factorial,7,3,37,1,15,1,2,6
english,deepseek,0,ClassEval_3::select,7,3,52,2,17,1,5,10
english,deepseek,0,ClassEval_3::select_all,6,3,52,1,14,1,5,10
english,deepseek,0,ClassEval_40::calculate_calorie_intake,13,4,108,1,21,1,5,16
english,deepseek,0,ClassEval_40::condition_judge,15,6,71,1,23,1,3,11
english,deepseek,0,ClassEval_40::get_BMI,2,1,16,1,10,1,3,8
english,deepseek,0,ClassEval_41::_check_five_in_a_row,19,9,157,4,35,1,8,18
english,deepseek,0,ClassEval_41::check_winner,9,6,96,1,19,1,4,11
english,deepseek,0,ClassEval_41::make_move,8,5,75,3,21,1,3,11
english,deepseek,0,ClassEval_42::book_room,17,6,107,4,38,1,6,17
english,deepseek,0,ClassEval_42::check_in,12,5,83,4,28,1,4,12
english,deepseek,0,ClassEval_42::check_out,5,2,35,3,18,1,1,7
english,deepseek,0,ClassEval_42::get_available_rooms,2,1,19,2,10,1,1,5
english,deepseek,0,ClassEval_43::add_employee,6,2,53,6,21,1,6,11
english,deepseek,0,ClassEval_43::get_employee,5,2,26,2,17,1,5,10
english,deepseek,0,ClassEval_43::list_employees,5,2,38,1,13,1,3,7
english,deepseek,0,ClassEval_43::remove_employee,6,2,28,2,18,1,4,10
english,deepseek,0,ClassEval_43::update_employee,7,4,58,3,20,1,6,12
english,deepseek,0,ClassEval_44::::format_line_feed,4,2,26,2,9,1,2,6
english,deepseek,0,ClassEval_44::extract_code_from_html_text,11,5,75,2,29,1,2,5
english,deepseek,0,ClassEval_44::format_line_html_text,12,8,127,2,33,1,4,7
english,deepseek,0,ClassEval_45::adjust_brightness,4,2,33,2,10,1,3,9
english,deepseek,0,ClassEval_45::load_image,6,2,35,2,13,1,3,9
english,deepseek,0,ClassEval_45::resize_image,3,2,31,3,14,1,1,6
english,deepseek,0,ClassEval_45::rotate_image,3,2,29,2,9,1,1,6
english,deepseek,0,ClassEval_45::save_image,3,2,21,2,9,1,1,6
english,deepseek,0,ClassEval_46::interpolate_1d,9,4,101,4,20,1,3,9
english,deepseek,0,ClassEval_46::interpolate_2d,24,8,265,5,37,1,3,16
english,deepseek,0,ClassEval_47::get_binary,9,3,63,1,16,1,2,7
english,deepseek,0,ClassEval_47::get_octets,5,2,27,1,12,1,2,8
english,deepseek,0,ClassEval_47::is_valid,11,6,60,1,18,1,2,6
english,deepseek,0,ClassEval_48::get_hostname,6,2,37,1,15,1,5,8
english,deepseek,0,ClassEval_48::is_valid_ipv4,6,2,27,1,16,1,5,8
english,deepseek,0,ClassEval_48::is_valid_ipv6,6,2,27,1,16,1,5,8
english,deepseek,0,ClassEval_49::get_job_applicants,11,6,90,4,28,2,9,10
english,deepseek,0,ClassEval_49::post_job,3,1,35,4,15,1,6,9
english,deepseek,0,ClassEval_49::remove_job,2,1,16,2,12,1,3,7
english,deepseek,0,ClassEval_49::search_jobs,6,6,85,2,16,1,6,10
english,deepseek,0,ClassEval_49::submit_resume,3,1,35,4,15,1,5,7
english,deepseek,0,ClassEval_49::withdraw_resume,2,1,16,2,12,1,3,7
english,deepseek,0,ClassEval_4::add_course_score,3,2,33,4,13,1,2,6
english,deepseek,0,ClassEval_4::add_student,3,2,45,4,12,1,3,6
english,deepseek,0,ClassEval_4::get_all_students_with_fail_course,8,4,49,1,15,1,1,5
english,deepseek,0,ClassEval_4::get_course_average,9,4,60,2,14,1,2,7
english,deepseek,0,ClassEval_4::get_gpa,10,3,58,2,22,1,3,8
english,deepseek,0,ClassEval_4::get_top_student,9,4,48,1,19,1,2,6
english,deepseek,0,ClassEval_50::process_json,9,5,61,3,23,1,5,10
english,deepseek,0,ClassEval_50::read_json,9,3,48,2,17,1,5,9
english,deepseek,0,ClassEval_50::write_json,7,2,41,3,18,1,6,9
english,deepseek,0,ClassEval_51::fleiss_kappa,8,1,104,4,27,1,6,16
english,deepseek,0,ClassEval_51::kappa,9,1,91,2,17,1,8,14
english,deepseek,0,ClassEval_52::get_pos_tag,6,2,41,2,15,1,5,9
english,deepseek,0,ClassEval_52::lemmatize_sentence,19,6,110,2,29,1,6,11
english,deepseek,0,ClassEval_52::remove_punctuation,3,1,29,2,12,1,3,6
english,deepseek,0,ClassEval_53::add_word,2,1,16,2,6,1,1,5
english,deepseek,0,ClassEval_53::find_longest_word,12,5,76,2,23,1,4,9
english,deepseek,0,ClassEval_54::create_board,16,5,116,1,26,1,2,7
english,deepseek,0,ClassEval_54::has_path,28,12,253,3,41,1,5,14
english,deepseek,0,ClassEval_54::is_game_over,6,4,27,1,17,1,2,5
english,deepseek,0,ClassEval_54::is_valid_move,14,9,142,3,27,1,3,18
english,deepseek,0,ClassEval_54::remove_icons,5,1,42,3,21,1,1,10
english,deepseek,0,ClassEval_55::palindromic_length,6,4,63,4,17,1,4,6
english,deepseek,0,ClassEval_55::palindromic_string,29,10,216,1,37,1,3,11
english,deepseek,0,ClassEval_56::accuracy,7,4,71,3,16,1,4,12
english,deepseek,0,ClassEval_56::f1_score,6,2,55,3,15,1,2,6
english,deepseek,0,ClassEval_56::precision,5,2,47,3,14,1,2,10
english,deepseek,0,ClassEval_56::recall,5,2,47,3,14,1,2,10
english,deepseek,0,ClassEval_56::update,14,10,98,3,23,1,3,10
english,deepseek,0,ClassEval_57::map,35,13,281,1,48,1,13,26
english,deepseek,0,ClassEval_57::mrr,32,14,231,1,45,1,9,21
english,deepseek,0,ClassEval_58::check_won,6,5,55,2,16,1,5,10
english,deepseek,0,ClassEval_58::generate_mine_sweeper_map,20,11,226,1,28,1,5,19
english,deepseek,0,ClassEval_58::generate_playerMap,2,3,30,1,10,1,3,9
english,deepseek,0,ClassEval_58::sweep,8,3,71,3,20,1,5,15
english,deepseek,0,ClassEval_59::add_movie,5,1,76,6,19,1,6,12
english,deepseek,0,ClassEval_59::available_movies,8,4,67,3,17,1,3,7
english,deepseek,0,ClassEval_59::book_ticket,18,11,109,3,32,1,5,6
english,deepseek,0,ClassEval_5::display,2,1,15,3,12,1,4,6
english,deepseek,0,ClassEval_5::interpret,18,9,118,2,27,1,6,11
english,deepseek,0,ClassEval_60::create_table,3,1,21,1,7,1,3,8
english,deepseek,0,ClassEval_60::delete_ticket,3,1,28,2,8,1,2,7
english,deepseek,0,ClassEval_60::insert_ticket,3,1,39,5,11,1,3,7
english,deepseek,0,ClassEval_60::search_tickets_by_customer,3,1,29,2,13,1,4,8
english,deepseek,0,ClassEval_61::add_song,2,1,16,2,10,1,1,5
english,deepseek,0,ClassEval_61::play,5,2,19,1,15,1,3,8
english,deepseek,0,ClassEval_61::previous_song,10,3,50,1,20,1,3,11
english,deepseek,0,ClassEval_61::remove_song,5,3,35,2,15,1,2,9
english,deepseek,0,ClassEval_61::set_volume,6,2,26,2,16,1,4,7
english,deepseek,0,ClassEval_61::shuffle,6,2,25,1,15,1,4,9
english,deepseek,0,ClassEval_61::stop,6,2,22,1,16,1,3,8
english,deepseek,0,ClassEval_61::switch_song,10,3,57,1,19,1,2,11
english,deepseek,0,ClassEval_62::construct_stop_word_list,2,1,14,1,8,1,1,4
english,deepseek,0,ClassEval_62::process,3,1,24,2,10,1,2,7
english,deepseek,0,ClassEval_62::remove_stop_words,7,4,52,3,15,1,2,4
english,deepseek,0,ClassEval_63::calculate_word_frequency,7,2,60,2,14,1,6,8
english,deepseek,0,ClassEval_63::process,4,1,26,2,11,1,4,8
english,deepseek,0,ClassEval_63::process_data,9,5,62,2,16,1,3,6
english,deepseek,0,ClassEval_64::binary_to_decimal,3,1,16,1,10,1,1,4
english,deepseek,0,ClassEval_64::decimal_to_binary,3,1,18,1,10,1,1,4
english,deepseek,0,ClassEval_64::decimal_to_hex,3,1,18,1,10,1,1,4
english,deepseek,0,ClassEval_64::decimal_to_octal,3,1,18,1,10,1,1,4
english,deepseek,0,ClassEval_64::hex_to_decimal,3,1,16,1,10,1,1,4
english,deepseek,0,ClassEval_64::octal_to_decimal,3,1,16,1,10,1,1,4
english,deepseek,0,ClassEval_65::format,7,3,51,2,15,1,3,8
english,deepseek,0,ClassEval_65::format_string,25,8,132,2,33,1,2,7
english,deepseek,0,ClassEval_65::parse_more,5,2,29,2,13,1,2,7
english,deepseek,0,ClassEval_65::trans_three,9,3,54,2,17,1,2,10
english,deepseek,0,ClassEval_65::trans_two,10,7,95,2,18,1,1,10
english,deepseek,0,ClassEval_66::is_hex_char,2,3,24,1,10,1,3,5
english,deepseek,0,ClassEval_66::replace,30,15,196,2,39,1,6,10
english,deepseek,0,ClassEval_67::add_dish,20,7,115,2,30,1,5,10
english,deepseek,0,ClassEval_67::calculate_total,9,2,59,1,20,1,2,7
english,deepseek,0,ClassEval_67::checkout,4,2,20,1,16,1,3,8
english,deepseek,0,ClassEval_68::get_page,6,3,56,2,15,1,2,10
english,deepseek,0,ClassEval_68::get_page_info,5,3,106,2,22,1,5,17
english,deepseek,0,ClassEval_68::search,10,3,78,2,23,1,4,7
english,deepseek,0,ClassEval_69::extract_text_from_pdfs,10,4,48,1,17,1,2,5
english,deepseek,0,ClassEval_69::merge_pdfs,7,2,47,2,16,1,5,6
english,deepseek,0,ClassEval_6::get,11,4,89,2,20,1,3,9
english,deepseek,0,ClassEval_6::setNum,5,1,31,1,13,1,3,10
english,deepseek,0,ClassEval_70::_validate_name,4,3,27,2,9,1,2,5
english,deepseek,0,ClassEval_70::_validate_phoneNumber,6,4,37,2,11,1,2,7
english,deepseek,0,ClassEval_70::_validate_sex,5,2,30,2,10,1,2,4
english,deepseek,0,ClassEval_71::check_win,7,3,35,1,14,1,5,11
english,deepseek,0,ClassEval_71::init_game,11,6,82,1,23,1,4,12
english,deepseek,0,ClassEval_71::move,30,16,274,2,54,1,14,37
english,deepseek,0,ClassEval_72::extract_email,3,1,24,2,11,1,2,6
english,deepseek,0,ClassEval_72::findall,2,1,19,3,11,1,4,6
english,deepseek,0,ClassEval_72::generate_email_pattern,3,1,11,1,10,1,2,4
english,deepseek,0,ClassEval_72::generate_phone_number_pattern,3,1,11,1,10,1,2,4
english,deepseek,0,ClassEval_72::generate_split_sentences_pattern,2,1,8,1,9,1,3,5
english,deepseek,0,ClassEval_72::match,3,2,33,3,12,1,3,6
english,deepseek,0,ClassEval_72::split,2,1,19,3,11,1,4,6
english,deepseek,0,ClassEval_72::split_sentences,10,3,70,2,18,1,3,6
english,deepseek,0,ClassEval_72::sub,2,1,23,4,12,1,4,6
english,deepseek,0,ClassEval_72::validate_phone_number,3,1,24,2,11,1,2,6
english,deepseek,0,ClassEval_73::attack,6,3,39,2,15,1,2,6
english,deepseek,0,ClassEval_73::gain_exp,5,3,44,2,16,1,3,13
english,deepseek,0,ClassEval_73::heal,3,1,24,1,10,1,1,6
english,deepseek,0,ClassEval_73::is_alive,2,1,12,1,9,1,1,5
english,deepseek,0,ClassEval_73::level_up,8,2,56,1,16,1,3,17
english,deepseek,0,ClassEval_74::add_white_list,6,2,31,2,14,1,1,8
english,deepseek,0,ClassEval_74::del_white_list,6,2,32,2,14,1,2,8
english,deepseek,0,ClassEval_74::recv,8,5,67,2,15,1,6,9
english,deepseek,0,ClassEval_74::send,4,4,34,2,11,1,5,7
english,deepseek,0,ClassEval_74::show,7,3,30,2,16,1,3,9
english,deepseek,0,ClassEval_75::add_item,5,2,50,4,15,1,2,8
english,deepseek,0,ClassEval_75::remove_item,6,3,52,3,15,1,2,8
english,deepseek,0,ClassEval_75::total_price,5,2,37,1,14,1,2,6
english,deepseek,0,ClassEval_75::view_items,2,1,16,1,10,1,1,5
english,deepseek,0,ClassEval_76::add_user,6,2,29,2,16,1,3,7
english,deepseek,0,ClassEval_76::all_not_signed_in,2,3,25,1,13,1,2,5
english,deepseek,0,ClassEval_76::all_signed_in,7,4,33,1,16,1,1,6
english,deepseek,0,ClassEval_76::check_sign_in,4,2,25,2,16,1,2,7
english,deepseek,0,ClassEval_76::sign_in,5,2,28,2,14,1,3,7
english,deepseek,0,ClassEval_77::eat_food,4,1,21,1,14,1,2,8
english,deepseek,0,ClassEval_77::move,13,4,103,2,22,1,3,16
english,deepseek,0,ClassEval_77::random_food_position,6,3,42,1,10,1,5,17
english,deepseek,0,ClassEval_77::reset,5,1,40,1,15,1,2,11
english,deepseek,0,ClassEval_78::count_words,7,4,44,2,14,1,3,5
english,deepseek,0,ClassEval_78::process_text_file,8,3,42,2,15,1,2,6
english,deepseek,0,ClassEval_78::split_sentences,20,10,181,2,28,1,6,8
english,deepseek,0,ClassEval_79::delete,3,1,16,2,10,1,1,5
english,deepseek,0,ClassEval_79::insert,5,2,47,2,12,1,2,6
english,deepseek,0,ClassEval_79::select,9,3,47,3,18,1,4,6
english,deepseek,0,ClassEval_79::select_by_age_range,3,1,23,3,11,1,2,5
english,deepseek,0,ClassEval_79::select_female_under_age,3,1,21,2,10,1,1,5
